The domain model 'ecoreDiff' describes the core structural elements and their relationships within the system.

The model defines 113 main class(es).
'ecoreDiff_AddedEStringToStringMapEntry' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedETypeParameter' represents an important domain concept.
It does not declare any attributes.

'EClass' represents an important domain concept.
It does not declare any attributes.

'EDataType' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEFactory' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEGenericType' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DifferenceModel' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEObject' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEClass' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEReference' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEStructuralFeature' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEObject' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEEnum' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedENamedElement' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEEnum' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEPackage' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEModelElement' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EPackage' represents an important domain concept.
It has the following attributes: 'nsURI', which is of type str; 'nsPrefix', which is of type str.

'ecoreDiff_AddedEDataType' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EStructuralFeature' represents an important domain concept.
It has the following attributes: 'unsettable', which is of type bool; 'defaultValue', which is of type str; 'defaultValueLiteral', which is of type str; 'transient', which is of type bool; 'changeable', which is of type bool; 'volatile', which is of type bool; 'derived', which is of type bool.

'EOperation' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EObject' represents an important domain concept.
It does not declare any attributes.

'EClassifier' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEAttribute' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedETypedElement' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEStructuralFeature_Wildcard' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEClassifier_Wildcard' represents an important domain concept.
It does not declare any attributes.

'EModelElement' represents an important domain concept.
It does not declare any attributes.

'ENamedElement' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEPackage' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEReference' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEModelElement' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ETypeParameter' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ETypedElement' represents an important domain concept.
It has the following attributes: 'required', which is of type bool; 'ordered', which is of type bool; 'upperBound', which is of type int; 'many', which is of type bool; 'unique', which is of type bool; 'lowerBound', which is of type int.

'ETypeParameter' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEOperation' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedENamedElement' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EStructuralFeature_Wildcard' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEStructuralFeature' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEPackage' represents an important domain concept.
It does not declare any attributes.

'EPackage' represents an important domain concept.
It does not declare any attributes.

'EStructuralFeature' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEEnum' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EParameter' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEClass' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EEnumLiteral' represents an important domain concept.
It has the following attributes: 'instance', which is of type str; 'value', which is of type int; 'literal', which is of type str.

'ecoreDiff_EClassifier' represents an important domain concept.
It has the following attributes: 'defaultValue', which is of type str; 'instanceClass', which is of type str; 'instanceTypeName', which is of type str; 'instanceClassName', which is of type str.

'ecoreDiff_AddedENamedElement' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEFactory' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EGenericType' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EClassifier_Wildcard' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EDataType' represents an important domain concept.
It has one attribute: 'serializable', which is of type bool.

'EReference' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEEnumLiteral' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DifferenceElement' represents an important domain concept.
It does not declare any attributes.

'EStringToStringMapEntry' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEAnnotation' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEStringToStringMapEntry' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEDataType' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEStructuralFeature_Wildcard' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_EClass' represents an important domain concept.
It has the following attributes: 'abstract', which is of type bool; 'interface', which is of type bool.

'ecoreDiff_EEnum' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_ChangedEObject' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_AddedEClassifier' represents an important domain concept.
It does not declare any attributes.

'EEnumLiteral' represents an important domain concept.
It does not declare any attributes.

'ecoreDiff_DeletedEClassifier' represents an important domain concept.
It does not declare any attributes.

The model also captures inheritance relationships between classes.
The class 'ecoreDiff_EAnnotation' is a specialization of 'EModelElement'.
The class 'ecoreDiff_EClass' is a specialization of 'EClassifier'.
The class 'ecoreDiff_EClassifier' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_ENamedElement' is a specialization of 'EModelElement'.
The class 'ecoreDiff_EPackage' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_EFactory' is a specialization of 'EModelElement'.
The class 'ecoreDiff_EDataType' is a specialization of 'EClassifier'.
The class 'ecoreDiff_ETypeParameter' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_EGenericType' is a specialization of 'EObject'.
The class 'ecoreDiff_EOperation' is a specialization of 'ETypedElement'.
The class 'ecoreDiff_ETypedElement' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_EParameter' is a specialization of 'ETypedElement'.
The class 'ecoreDiff_EAttribute' is a specialization of 'EStructuralFeature'.
The class 'ecoreDiff_EStructuralFeature' is a specialization of 'ETypedElement'.
The class 'ecoreDiff_EReference' is a specialization of 'EStructuralFeature'.
The class 'ecoreDiff_EEnum' is a specialization of 'EDataType'.
The class 'ecoreDiff_EEnumLiteral' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_EModelElement' is a specialization of 'EObject'.
The class 'ecoreDiff_EModelElement' is a specialization of 'DifferenceElement'.
The class 'ecoreDiff_AddedEAnnotation' is a specialization of 'EAnnotation'.
The class 'ecoreDiff_DeletedEAnnotation' is a specialization of 'EAnnotation'.
The class 'ecoreDiff_ChangedEAnnotation' is a specialization of 'EAnnotation'.
The class 'ecoreDiff_AddedEStringToStringMapEntry' is a specialization of 'EStringToStringMapEntry'.
The class 'ecoreDiff_DeletedEStringToStringMapEntry' is a specialization of 'EStringToStringMapEntry'.
The class 'ecoreDiff_ChangedEStringToStringMapEntry' is a specialization of 'EStringToStringMapEntry'.
The class 'ecoreDiff_AddedEObject' is a specialization of 'EObject'.
The class 'ecoreDiff_DeletedEObject' is a specialization of 'EObject'.
The class 'ecoreDiff_ChangedEObject' is a specialization of 'EObject'.
The class 'ecoreDiff_AddedEClass' is a specialization of 'EClass'.
The class 'ecoreDiff_DeletedEClass' is a specialization of 'EClass'.
The class 'ecoreDiff_ChangedEClass' is a specialization of 'EClass'.
The class 'ecoreDiff_AddedEClassifier' is a specialization of 'EClassifier'.
The class 'ecoreDiff_DeletedEClassifier' is a specialization of 'EClassifier'.
The class 'ecoreDiff_ChangedEClassifier' is a specialization of 'EClassifier'.
The class 'ecoreDiff_AddedENamedElement' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_DeletedENamedElement' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_ChangedENamedElement' is a specialization of 'ENamedElement'.
The class 'ecoreDiff_AddedEPackage' is a specialization of 'EPackage'.
The class 'ecoreDiff_DeletedEPackage' is a specialization of 'EPackage'.
The class 'ecoreDiff_ChangedEPackage' is a specialization of 'EPackage'.
The class 'ecoreDiff_AddedEFactory' is a specialization of 'EFactory'.
The class 'ecoreDiff_DeletedEFactory' is a specialization of 'EFactory'.
The class 'ecoreDiff_ChangedEFactory' is a specialization of 'EFactory'.
The class 'ecoreDiff_AddedEDataType' is a specialization of 'EDataType'.
The class 'ecoreDiff_DeletedEDataType' is a specialization of 'EDataType'.
The class 'ecoreDiff_ChangedEDataType' is a specialization of 'EDataType'.
The class 'ecoreDiff_AddedETypeParameter' is a specialization of 'ETypeParameter'.
The class 'ecoreDiff_DeletedETypeParameter' is a specialization of 'ETypeParameter'.
The class 'ecoreDiff_ChangedETypeParameter' is a specialization of 'ETypeParameter'.
The class 'ecoreDiff_AddedEGenericType' is a specialization of 'EGenericType'.
The class 'ecoreDiff_DeletedEGenericType' is a specialization of 'EGenericType'.
The class 'ecoreDiff_ChangedEGenericType' is a specialization of 'EGenericType'.
The class 'ecoreDiff_AddedEClassifier_Wildcard' is a specialization of 'EClassifier_Wildcard'.
The class 'ecoreDiff_DeletedEClassifier_Wildcard' is a specialization of 'EClassifier_Wildcard'.
The class 'ecoreDiff_ChangedEClassifier_Wildcard' is a specialization of 'EClassifier_Wildcard'.
The class 'ecoreDiff_AddedEOperation' is a specialization of 'EOperation'.
The class 'ecoreDiff_DeletedEOperation' is a specialization of 'EOperation'.
The class 'ecoreDiff_ChangedEOperation' is a specialization of 'EOperation'.
The class 'ecoreDiff_AddedETypedElement' is a specialization of 'ETypedElement'.
The class 'ecoreDiff_DeletedETypedElement' is a specialization of 'ETypedElement'.
The class 'ecoreDiff_ChangedETypedElement' is a specialization of 'ETypedElement'.
The class 'ecoreDiff_AddedEParameter' is a specialization of 'EParameter'.
The class 'ecoreDiff_DeletedEParameter' is a specialization of 'EParameter'.
The class 'ecoreDiff_ChangedEParameter' is a specialization of 'EParameter'.
The class 'ecoreDiff_AddedEAttribute' is a specialization of 'EAttribute'.
The class 'ecoreDiff_DeletedEAttribute' is a specialization of 'EAttribute'.
The class 'ecoreDiff_ChangedEAttribute' is a specialization of 'EAttribute'.
The class 'ecoreDiff_AddedEStructuralFeature' is a specialization of 'EStructuralFeature'.
The class 'ecoreDiff_DeletedEStructuralFeature' is a specialization of 'EStructuralFeature'.
The class 'ecoreDiff_ChangedEStructuralFeature' is a specialization of 'EStructuralFeature'.
The class 'ecoreDiff_AddedEStructuralFeature_Wildcard' is a specialization of 'EStructuralFeature_Wildcard'.
The class 'ecoreDiff_DeletedEStructuralFeature_Wildcard' is a specialization of 'EStructuralFeature_Wildcard'.
The class 'ecoreDiff_ChangedEStructuralFeature_Wildcard' is a specialization of 'EStructuralFeature_Wildcard'.
The class 'ecoreDiff_AddedEReference' is a specialization of 'EReference'.
The class 'ecoreDiff_DeletedEReference' is a specialization of 'EReference'.
The class 'ecoreDiff_ChangedEReference' is a specialization of 'EReference'.
The class 'ecoreDiff_AddedEEnum' is a specialization of 'EEnum'.
The class 'ecoreDiff_DeletedEEnum' is a specialization of 'EEnum'.
The class 'ecoreDiff_ChangedEEnum' is a specialization of 'EEnum'.
The class 'ecoreDiff_AddedEEnumLiteral' is a specialization of 'EEnumLiteral'.
The class 'ecoreDiff_DeletedEEnumLiteral' is a specialization of 'EEnumLiteral'.
The class 'ecoreDiff_ChangedEEnumLiteral' is a specialization of 'EEnumLiteral'.
The class 'ecoreDiff_AddedEModelElement' is a specialization of 'EModelElement'.
The class 'ecoreDiff_DeletedEModelElement' is a specialization of 'EModelElement'.
The class 'ecoreDiff_ChangedEModelElement' is a specialization of 'EModelElement'.

Relationships between classes are modeled using associations.
An association connects 'ecoreDiff_EAnnotation' and 'ecoreDiff_EStringToStringMapEntry'. From 'ecoreDiff_EAnnotation', the role 'ecoreDiff_EAnnotation' has cardinality 0..*, and from 'ecoreDiff_EStringToStringMapEntry', the role 'ecoreDiff_EStringToStringMapEntry' has cardinality 0..*.
An association connects 'ecoreDiff_EModelElement' and 'ecoreDiff_EAnnotation'. From 'ecoreDiff_EModelElement', the role 'EModelElement' has cardinality 0..*, and from 'ecoreDiff_EAnnotation', the role 'eAnnotations' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_EAnnotation'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject' has cardinality 0..*, and from 'ecoreDiff_EAnnotation', the role 'ecoreDiff_EAnnotation3' has cardinality 0..*.
An association connects 'ecoreDiff_EAnnotation' and 'ecoreDiff_EObject'. From 'ecoreDiff_EAnnotation', the role 'ecoreDiff_EAnnotation5' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject6' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EClass'. From 'ecoreDiff_EClass', the role 'ecoreDiff_EClass' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass7' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EOperation'. From 'ecoreDiff_EClass', the role 'eContainingClass' has cardinality 0..*, and from 'ecoreDiff_EOperation', the role 'EOperation' has cardinality 0..*.
An association connects 'ecoreDiff_EAttribute' and 'ecoreDiff_EClass'. From 'ecoreDiff_EAttribute', the role 'ecoreDiff_EAttribute' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass11' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EStructuralFeature'. From 'ecoreDiff_EClass', the role 'eContainingClass13' has cardinality 0..*, and from 'ecoreDiff_EStructuralFeature', the role 'EStructuralFeature' has cardinality 0..*.
An association connects 'ecoreDiff_EReference' and 'ecoreDiff_EClass'. From 'ecoreDiff_EReference', the role 'ecoreDiff_EReference' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass15' has cardinality 0..*.
An association connects 'ecoreDiff_EReference' and 'ecoreDiff_EClass'. From 'ecoreDiff_EReference', the role 'ecoreDiff_EReference18' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass17' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EAttribute'. From 'ecoreDiff_EClass', the role 'ecoreDiff_EClass20' has cardinality 0..*, and from 'ecoreDiff_EAttribute', the role 'ecoreDiff_EAttribute21' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EReference'. From 'ecoreDiff_EClass', the role 'ecoreDiff_EClass23' has cardinality 0..*, and from 'ecoreDiff_EReference', the role 'ecoreDiff_EReference24' has cardinality 0..*.
An association connects 'ecoreDiff_EOperation' and 'ecoreDiff_EClass'. From 'ecoreDiff_EOperation', the role 'ecoreDiff_EOperation' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass26' has cardinality 0..*.
An association connects 'ecoreDiff_EStructuralFeature' and 'ecoreDiff_EClass'. From 'ecoreDiff_EStructuralFeature', the role 'ecoreDiff_EStructuralFeature' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass28' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EClass'. From 'ecoreDiff_EClass', the role 'ecoreDiff_EClass31' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass29' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EAttribute'. From 'ecoreDiff_EClass', the role 'ecoreDiff_EClass33' has cardinality 0..*, and from 'ecoreDiff_EAttribute', the role 'ecoreDiff_EAttribute34' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_EClass'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass36' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EGenericType'. From 'ecoreDiff_EClass', the role 'ecoreDiff_EClass38' has cardinality 0..*, and from 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType39' has cardinality 0..*.
An association connects 'ecoreDiff_EPackage' and 'ecoreDiff_EClassifier'. From 'ecoreDiff_EPackage', the role 'EPackage' has cardinality 0..*, and from 'ecoreDiff_EClassifier', the role 'eClassifiers' has cardinality 0..*.
An association connects 'ecoreDiff_EClassifier' and 'ecoreDiff_ETypeParameter'. From 'ecoreDiff_EClassifier', the role 'ecoreDiff_EClassifier' has cardinality 0..*, and from 'ecoreDiff_ETypeParameter', the role 'ecoreDiff_ETypeParameter' has cardinality 0..*.
An association connects 'ecoreDiff_EFactory' and 'ecoreDiff_EPackage'. From 'ecoreDiff_EFactory', the role 'EFactory' has cardinality 0..*, and from 'ecoreDiff_EPackage', the role 'ePackage' has cardinality 0..*.
An association connects 'ecoreDiff_EPackage' and 'ecoreDiff_EPackage'. From 'ecoreDiff_EPackage', the role 'EPackage45' has cardinality 0..*, and from 'ecoreDiff_EPackage', the role 'eSuperPackage' has cardinality 0..*.
An association connects 'ecoreDiff_EPackage' and 'ecoreDiff_EPackage'. From 'ecoreDiff_EPackage', the role 'EPackage48' has cardinality 0..*, and from 'ecoreDiff_EPackage', the role 'eSubpackages' has cardinality 0..*.
An association connects 'ecoreDiff_EPackage' and 'ecoreDiff_EClassifier'. From 'ecoreDiff_EPackage', the role 'ePackage50' has cardinality 0..*, and from 'ecoreDiff_EClassifier', the role 'EClassifier' has cardinality 0..*.
An association connects 'ecoreDiff_EPackage' and 'ecoreDiff_EFactory'. From 'ecoreDiff_EPackage', the role 'EPackage52' has cardinality 0..*, and from 'ecoreDiff_EFactory', the role 'eFactoryInstance' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_ETypeParameter'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType55' has cardinality 0..*, and from 'ecoreDiff_ETypeParameter', the role 'ecoreDiff_ETypeParameter54' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_EGenericType'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType58' has cardinality 0..*, and from 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType56' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_EGenericType'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType59' has cardinality 0..*, and from 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType61' has cardinality 0..*.
An association connects 'ecoreDiff_EClassifier' and 'ecoreDiff_EGenericType'. From 'ecoreDiff_EClassifier', the role 'ecoreDiff_EClassifier64' has cardinality 0..*, and from 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType63' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_EGenericType'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType65' has cardinality 0..*, and from 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType67' has cardinality 0..*.
An association connects 'ecoreDiff_ETypeParameter' and 'ecoreDiff_EGenericType'. From 'ecoreDiff_ETypeParameter', the role 'ecoreDiff_ETypeParameter70' has cardinality 0..*, and from 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType69' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_EClassifier'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType72' has cardinality 0..*, and from 'ecoreDiff_EClassifier', the role 'ecoreDiff_EClassifier73' has cardinality 0..*.
An association connects 'ecoreDiff_ETypeParameter' and 'ecoreDiff_EOperation'. From 'ecoreDiff_ETypeParameter', the role 'ecoreDiff_ETypeParameter76' has cardinality 0..*, and from 'ecoreDiff_EOperation', the role 'ecoreDiff_EOperation75' has cardinality 0..*.
An association connects 'ecoreDiff_EParameter' and 'ecoreDiff_EOperation'. From 'ecoreDiff_EParameter', the role 'EParameter' has cardinality 0..*, and from 'ecoreDiff_EOperation', the role 'eOperation' has cardinality 0..*.
An association connects 'ecoreDiff_EClassifier' and 'ecoreDiff_EOperation'. From 'ecoreDiff_EClassifier', the role 'ecoreDiff_EClassifier80' has cardinality 0..*, and from 'ecoreDiff_EOperation', the role 'ecoreDiff_EOperation79' has cardinality 0..*.
An association connects 'ecoreDiff_EOperation' and 'ecoreDiff_EGenericType'. From 'ecoreDiff_EOperation', the role 'ecoreDiff_EOperation82' has cardinality 0..*, and from 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType83' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EOperation'. From 'ecoreDiff_EClass', the role 'EClass' has cardinality 0..*, and from 'ecoreDiff_EOperation', the role 'eOperations' has cardinality 0..*.
An association connects 'ecoreDiff_ETypedElement' and 'ecoreDiff_EObject'. From 'ecoreDiff_ETypedElement', the role 'ecoreDiff_ETypedElement' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject86' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_ETypedElement'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType89' has cardinality 0..*, and from 'ecoreDiff_ETypedElement', the role 'ecoreDiff_ETypedElement88' has cardinality 0..*.
An association connects 'ecoreDiff_EParameter' and 'ecoreDiff_EOperation'. From 'ecoreDiff_EParameter', the role 'eParameters' has cardinality 0..*, and from 'ecoreDiff_EOperation', the role 'EOperation91' has cardinality 0..*.
An association connects 'ecoreDiff_EAttribute' and 'ecoreDiff_EDataType'. From 'ecoreDiff_EAttribute', the role 'ecoreDiff_EAttribute93' has cardinality 0..*, and from 'ecoreDiff_EDataType', the role 'ecoreDiff_EDataType' has cardinality 0..*.
An association connects 'ecoreDiff_EClass' and 'ecoreDiff_EStructuralFeature'. From 'ecoreDiff_EClass', the role 'EClass95' has cardinality 0..*, and from 'ecoreDiff_EStructuralFeature', the role 'eStructuralFeatures' has cardinality 0..*.
An association connects 'ecoreDiff_EReference' and 'ecoreDiff_EReference'. From 'ecoreDiff_EReference', the role 'ecoreDiff_EReference98' has cardinality 0..*, and from 'ecoreDiff_EReference', the role 'ecoreDiff_EReference96' has cardinality 0..*.
An association connects 'ecoreDiff_EReference' and 'ecoreDiff_EClass'. From 'ecoreDiff_EReference', the role 'ecoreDiff_EReference100' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass101' has cardinality 0..*.
An association connects 'ecoreDiff_EAttribute' and 'ecoreDiff_EReference'. From 'ecoreDiff_EAttribute', the role 'ecoreDiff_EAttribute104' has cardinality 0..*, and from 'ecoreDiff_EReference', the role 'ecoreDiff_EReference103' has cardinality 0..*.
An association connects 'ecoreDiff_EEnum' and 'ecoreDiff_EEnumLiteral'. From 'ecoreDiff_EEnum', the role 'eEnum' has cardinality 0..*, and from 'ecoreDiff_EEnumLiteral', the role 'EEnumLiteral' has cardinality 0..*.
An association connects 'ecoreDiff_EEnumLiteral' and 'ecoreDiff_EEnum'. From 'ecoreDiff_EEnumLiteral', the role 'eLiterals' has cardinality 0..*, and from 'ecoreDiff_EEnum', the role 'EEnum' has cardinality 0..*.
